Country Name,Country Code,Currency Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Mexico,MEX,MXN,0.0125000000125,0.0125000000125,0.0125000000125,0.0125000000125,0.0125000000125,0.0125000000125,0.0125000000125,0.0125000000125,0.0125000000125,0.0125000000125,0.0125000000125,0.012500000011458,0.01250002303792,0.012499951911271,0.012499968919261,0.0125,0.015425849999667,0.02257286666575,0.022767283332333,0.022805383332333,0.022951008332333,0.024514599999083,0.05640169999925,0.1200935833325,0.167827583332667,0.256871583333167,0.611772583333,1.3781825,2.273105,2.4614725,2.81259916666667,3.01843,3.09489833333333,3.11561666666667,3.37511666666667,6.419425,7.59944841666667,7.91846,9.13604175,9.5603975,9.45555833333333,9.34234166666667,9.65595833333333,10.7890191666667,11.2859666666667,10.8978916666667,10.8992416666667,10.9281916666667,11.1297166666667,13.513475,12.6360083333333,12.423325,13.1694583333333,12.7719916666667,13.29245,15.8482666666667,18.6640583333333,18.9265166666667,19.2443416666667,19.2636333333333
Malaysia,MYS,MYR,3.06122000206122,3.06122000206122,3.06122000206122,3.06122000206122,3.06122000206122,3.06122000206122,3.06122000206122,3.06122000206122,3.06122000206122,3.06122000206122,3.06122000206122,3.05226042980931,2.81955586834381,2.44332965486198,2.40706666591667,2.39378333316667,2.54157499916667,2.46128333241667,2.31604166575,2.18844166591667,2.17688333241667,2.30412499916667,2.33539166583333,2.32124999916667,2.34364166616667,2.48304166666667,2.58144166666667,2.51963833333333,2.61878333333333,2.70884166666667,2.704875,2.75006666666667,2.54738333333333,2.574095,2.62425666666667,2.50440416666667,2.5159425,2.81319166666667,3.924375,3.8,3.8,3.8,3.8,3.8,3.8,3.78709166666667,3.66817695833333,3.43756938226247,3.33583333333333,3.52450291070644,3.22108691472175,3.06000301052058,3.08880086662188,3.15090855009725,3.27285974643047,3.90550026302768,4.14830066287879,4.30044087761124,4.03513013706806,4.14246973569731
Norway,NOR,NOK,7.14286000614286,7.14286000614286,7.14286000614286,7.14286000614286,7.14286000614286,7.14286000614286,7.14286000614286,7.14286000614286,7.14286000614286,7.14286000614286,7.14286000614286,7.05590547080103,6.58824917226787,5.76583333233333,5.53970833233333,5.22694166566667,5.45651666566667,5.323499999,5.242249999,5.06406666566667,4.939224999,5.73950833233333,6.45403333233333,7.29636666566667,8.16145833258333,8.59723333308333,7.39474166666667,6.73745,6.51698333333333,6.9045,6.25974166666667,6.4829425,6.21450083333333,7.09412916666667,7.05758416666667,6.33515666666667,6.44980833333333,7.07340083333333,7.5450975,7.79917166666667,8.80184166666667,8.99165416666667,7.98377883333333,7.08021666666667,6.74083333333333,6.4425,6.41333333333333,5.86166666666667,5.64,6.28833333333333,6.04416666666667,5.60460730676329,5.8175,5.875,6.30166666666667,8.06416666666667,8.4,8.27166666666667,8.1325,8.8
New Zealand,NZL,NZD,0.714287986064378,0.715514156084816,0.719193999719194,0.719193999719194,0.719193999719194,0.719193999719194,0.719193999719194,0.733665583007066,0.892856999892857,0.892856999892857,0.892856999892857,0.880607194603159,0.836680053547523,0.736812125513138,0.715402588665367,0.832307219423307,1.00488878965051,1.03031165084621,0.964424999,0.978502499,1.02667999916667,1.15279499925,1.33260833233333,1.49677333233333,1.76399249916667,2.02337249966667,1.91316083308333,1.69456083333333,1.52640083333333,1.67214833333333,1.67620333333333,1.73351416666667,1.86179166666667,1.85051333333333,1.68652166666667,1.52387666666667,1.4548475,1.51242083333333,1.86824916666667,1.88961389919167,2.20114916666667,2.37875083333333,2.16219083333333,1.72209914639778,1.50868127077323,1.42027345661433,1.54205575669681,1.36067522852426,1.4227268095265,1.60087729521947,1.38783382768108,1.26581069673447,1.23428365501329,1.21940797394829,1.20543333333333,1.433975,1.436525,1.40740833333333,1.44525833333333,1.517875
Philippines,PHL,PHP,2.01499848831181,2.01999798408241,3.72785157761872,3.9104231462456,3.91000728790168,3.90917334748487,3.9000000029,3.9000000029,3.9000000029,3.9000000029,5.904349999325,6.43170833233333,6.67484166575,6.75628333233333,6.78787499941667,7.247899999,7.44025833233333,7.402824999,7.3657583325,7.377549999,7.51143333233333,7.89964999908333,8.53999999941667,11.1127166658333,16.6987083329167,18.6073416665,20.3856833333333,20.567675,21.094675,21.7366833333333,24.3105,27.4786333333333,25.5124916666667,27.1198416666667,26.4171666666667,25.7144666666667,26.2161,29.4706583333333,40.89305,39.0889833333333,44.19225,50.99265,51.6035666666667,54.2033333333333,56.0399166666667,55.0854916666667,51.3142725,46.148391177755,44.32328760941,47.6796884535091,45.1096641800896,43.3131369237488,42.2287947349434,42.446184830674,44.3951543042097,45.5028399421431,47.4924638585099,50.4037197937177,52.6614299539683,51.7957826517333
Poland,POL,PLN,0.0003999999999,0.0003999999999,0.0003999999999,0.0003999999999,0.0003999999999,0.0003999999999,0.0003999999999,0.0003999999999,0.0003999999999,0.0003999999999,0.0004,0.000389333333233,0.0003679999999,0.0003349999999,0.0003319999999,0.000332,0.000332,0.000332,0.000581,0.00332,0.004421666666667,0.00511525,0.008482416666642,0.009154999999967,0.01132399999995,0.014714166666633,0.017528666666667,0.02650825,0.043054583333333,0.143918416666667,0.95,1.05760583333333,1.36264333333333,1.81149666666667,2.27227666666667,2.42498333333333,2.6961,3.27929166666667,3.4754,3.96710833333333,4.346075,4.0939,4.08003333333333,3.889075,3.65764166666667,3.23548333333333,3.10315833333333,2.76795,2.40924166666667,3.12014166666667,3.0153,2.96284777777778,3.25654166666667,3.16061666666667,3.15454166666667,3.7695,3.94278333333333,3.77933333333333,3.61171666666667,3.839375
Romania,ROU,RON,0.0005999999999,0.0005999999999,0.0005999999999,0.0005999999999,0.0005999999999,0.0005999999999,0.0005999999999,0.0005999999999,0.0005999999999,0.0005999999999,0.0005999999999,0.0005999999999,0.0005529999999,0.001879416666658,0.002,0.002,0.002,0.002,0.001836024999992,0.0018,0.0018,0.0015,0.0015,0.00171784999995,0.002128016666625,0.001714141666625,0.00161534166665,0.0014557,0.001427691666667,0.001492158333333,0.002243208333333,0.007638725,0.030795333333333,0.076005083333333,0.165508583333333,0.203327583333333,0.30842175,0.716794333333333,0.887557583333333,1.53328375,2.17087208333333,2.90607916666667,3.305543,3.32000708333333,3.26365683333333,2.91365316666667,2.80898333333333,2.43825,2.51885833333333,3.049325,3.1779,3.04860833333333,3.4682,3.32791666666667,3.349175,4.00566666666667,4.05918333333333,4.05249166666667,3.94161666666667,4.237925
Russian Federation,RUS,RUB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.991666666666667,,,5.12083333333333,5.78483333333333,9.70508333333333,24.6199,28.1291666666667,29.168525,31.3484833333333,30.692025,28.8137416666667,28.2844416666667,27.1909583333333,25.5808453675404,24.852875,31.7403583333333,30.3679153383059,29.3823413709302,30.8398313519917,31.8371436402813,38.3782071444168,60.9376501088952,67.0559333333333,58.3428011851719,62.6681333333333,64.7376583333333
Sweden,SWE,SEK,5.17321000417321,5.17321000417321,5.17321000417321,5.17321000417321,5.17321000417321,5.17321000417321,5.17321000417321,5.17321000417321,5.17321000417321,5.17321000417321,5.17321000417321,5.12590524750268,4.76241666566667,4.367249999,4.439424999,4.15219166566667,4.35589166566667,4.48164166566667,4.518474999,4.28708333233333,4.229574999,5.06344166566667,6.28260833233333,7.66710833233333,8.27179999941667,8.60392499966667,7.12358333333333,6.34044166666667,6.12715,6.44687583333333,5.91879,6.04746666666667,5.82383333333333,7.78342666666667,7.71597,7.13326833333333,6.70595583333333,7.63489416666667,7.94986816666667,8.26242833333333,9.16224416666667,10.3291358333333,9.73712333333333,8.08630416666667,7.34888666666667,7.47308833333333,7.37824916666667,6.75877,6.59109916666667,7.65381916666667,7.20752416666667,6.49354333333333,6.77501583333333,6.51397166666667,6.860785,8.43484083333333,8.56199166666667,8.54886083333333,8.69251833333333,9.45834916666666
Singapore,SGP,SGD,3.06122000206122,3.06122000206122,3.06122000206122,3.06122000206122,3.06122000206122,3.06122000206122,3.06122000206122,3.06122000206122,3.06122000206122,3.06122000206122,3.06122000206122,3.05070166847279,2.812499999,2.45736666583333,2.43686666583333,2.37129999908333,2.47084166591667,2.43939999925,2.27402499916667,2.1745583325,2.14120833258333,2.112691666,2.14002499916667,2.113049999,2.133083333,2.20014999966667,2.1774166665,2.10598333333333,2.012425,1.95025833333333,1.81253333333333,1.72755,1.62896666666667,1.61579083333333,1.52744416666667,1.417375,1.41004083333333,1.48480583333333,1.67360166666667,1.69495666666667,1.72396333333333,1.7917225,1.79058833333333,1.74218333333333,1.69022833333333,1.6643975,1.58893333333333,1.50710166666667,1.41486083333333,1.45451471343873,1.36350833333333,1.25777587719298,1.2496762037037,1.2513,1.26705,1.374825,1.38154636363636,1.380925,1.34884166666667,1.36415833333333
Thailand,THA,THB,21.1817735336747,21.0584395780868,20.8801053450072,20.8300788623462,20.8000000198,20.8000000198,20.8000000198,20.8000000198,20.8000000198,20.8000000198,20.8000000198,20.8000000180667,20.8000294920375,20.6195816363913,20.3751027981272,20.3792694856493,20.4001029232598,20.4001029232598,20.3361026003602,20.4189363516965,20.4763533080478,21.8204434231107,23.0001160420577,23.0001160420577,23.6393692671034,27.1588870239775,26.2988826852636,25.7227964454131,25.2938776147303,25.702046340723,25.585462419191,25.5167954060799,25.4001281507941,25.3196110778962,25.1499518885845,24.9151757040726,25.3426828609665,31.3643344542954,41.3593875,37.8136558333333,40.1118033333333,44.4319,42.9600833333333,41.4846166666667,40.2224149175021,40.2201302083333,37.8819832215363,34.5181805917013,33.3133006412338,34.2857741234241,31.685705,30.4917333333333,31.0830916666667,30.7259666666667,32.4798333333333,34.2477166666667,35.2963833333333,33.9398110566858,32.3102257431458,31.0476057805499
Turkey,TUR,TRY,9.01691666658333E-06,9.02E-06,9.02E-06,9.02E-06,9.03916666575E-06,9.039999999E-06,9.039999999E-06,9.039999999E-06,9.039999999E-06,9.039999999E-06,1.1328499999E-05,1.48666666670833E-05,1.415E-05,1.415E-05,1.39270833330833E-05,1.44420833326667E-05,1.60530833323333E-05,1.8002249999E-05,2.42821666656667E-05,3.1077499999E-05,7.60380833328333E-05,0.000111218583333,0.000162553416666,0.000225457083332,0.000366677833333,0.000521983083333,0.00067451175,0.000857214166667,0.001422345833333,0.002121679166667,0.002608641666667,0.004171815833333,0.006872423333333,0.010984628333333,0.029608675833333,0.045845060833333,0.081404891666667,0.151865,0.26072425,0.418782916666667,0.6252185,1.22558808333333,1.50722641666667,1.50088520858333,1.42553725,1.34358310833333,1.42845341333845,1.30293090533794,1.30152170281795,1.54995977566564,1.5028486296723,1.67495455197133,1.79600094441355,1.90376824244752,2.18854241775473,2.72000852790579,3.02013474808043,3.64813263536866,4.82837014720942,5.67381930843574
Ecuador,ECU,L-ECS,15.000000015,16.5000000165,18.000000018,18.000000018,18.000000018,18.000000018,18.000000018,18.000000018,18.000000018,18.000000018,20.9166666871667,25.0000000219167,25.0001381805456,24.99997699209,24.9999792857768,24.999999999,24.999999999,24.999999999,24.999999999,24.999999999,24.999999999,24.999999999,30.0258333323333,44.1150083323333,62.53589999925,69.5562499990833,122.779241666667,170.461666666667,301.610833333333,526.348333333333,767.750833333333,1046.24933333333,1533.96166666667,1919.105,2196.72833333333,2564.49416666667,3189.47416666667,3998.26666666667,5446.5729,11786.8016666667,,,,,,,,,,,,,,,,,,,,
El Salvador,SLV,L-SVC,2.5000000015,2.5000000015,2.5000000015,2.5000000015,2.5000000015,2.5000000015,2.5000000015,2.5000000015,2.5000000015,2.5000000015,2.5000000015,2.50000000129167,2.50001381722561,2.49999769844322,2.49999792825465,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,4.85215,5,5,5,6.84833333333333,8.01666666666667,8.36083333333333,8.70250833333333,8.72875,8.75458333333333,8.755,8.75625,8.755,8.755,8.755,,,,,,,,,,,,,,,,,,,
United States,USA,USD,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
South Africa,ZAF,ZAR,0.714285999714286,0.714285999714286,0.714285999714286,0.714285999714286,0.714285999714286,0.714285999714286,0.714285999714286,0.714285999714286,0.714285999714286,0.714285999714286,0.714285999714286,0.715216916321429,0.768725237196027,0.693959098021092,0.679477003570251,0.739507755296336,0.869565218147448,0.869565218147448,0.869565218147448,0.842022601934943,0.778833737276041,0.877578942758154,1.08581583308333,1.11409999975,1.47527749975,2.22867499941667,2.28503166641667,2.03603333333333,2.2734675,2.6226775,2.58732083333333,2.761315,2.85201416666667,3.26774158333333,3.55079833333333,3.627085,4.29934916666667,4.60796166666667,5.52828416666667,6.10948416666667,6.93982833333333,8.60918083333333,10.5407466666667,7.56474916666667,6.4596925,6.35932833333333,6.77154916666667,7.045365,8.26122333333333,8.47367415824888,7.32122196115288,7.26113213232735,8.20996862659331,9.65505606913526,10.8526555687831,12.7589308811644,14.7096108855267,13.3238014244992,13.2339264715833,14.4484270548333
